 Eloss (eV)  Int/Int(10Dq)
   1.272254   6.277400e-02
   1.273855   6.372389e-02
   1.275455   6.468117e-02
   1.277055   6.564573e-02
   1.278656   6.661748e-02
   1.280256   6.759632e-02
   1.281856   6.858212e-02
   1.283457   6.957479e-02
   1.285057   7.057419e-02
   1.286657   7.158022e-02
   1.288258   7.259275e-02
   1.289858   7.361165e-02
   1.291458   7.463678e-02
   1.293059   7.566802e-02
   1.294659   7.670521e-02
   1.296259   7.774822e-02
   1.297860   7.879690e-02
   1.299460   7.985110e-02
   1.301060   8.091066e-02
   1.302661   8.197543e-02
   1.304261   8.304523e-02
   1.305861   8.411990e-02
   1.307461   8.519928e-02
   1.309062   8.628319e-02
   1.310662   8.737144e-02
   1.312262   8.846386e-02
   1.313863   8.956027e-02
   1.315463   9.066047e-02
   1.317063   9.176426e-02
   1.318664   9.287147e-02
   1.320264   9.398188e-02
   1.321864   9.509529e-02
   1.323465   9.621149e-02
   1.325065   9.733029e-02
   1.326665   9.845145e-02
   1.328266   9.957477e-02
   1.329866   1.007000e-01
   1.331466   1.018270e-01
   1.333067   1.029555e-01
   1.334667   1.040852e-01
   1.336267   1.052159e-01
   1.337868   1.063475e-01
   1.339468   1.074796e-01
   1.341068   1.086120e-01
   1.342669   1.097445e-01
   1.344269   1.108768e-01
   1.345869   1.120087e-01
   1.347469   1.131399e-01
   1.349070   1.142703e-01
   1.350670   1.153994e-01
   1.352270   1.165271e-01
   1.353871   1.176531e-01
   1.355471   1.187772e-01
   1.357071   1.198990e-01
   1.358672   1.210184e-01
   1.360272   1.221350e-01
   1.361872   1.232486e-01
   1.363473   1.243589e-01
   1.365073   1.254657e-01
   1.366673   1.265686e-01
   1.368274   1.276675e-01
   1.369874   1.287620e-01
   1.371474   1.298518e-01
   1.373075   1.309367e-01
   1.374675   1.320164e-01
   1.376275   1.330906e-01
   1.377876   1.341591e-01
   1.379476   1.352216e-01
   1.381076   1.362777e-01
   1.382677   1.373272e-01
   1.384277   1.383699e-01
   1.385877   1.394055e-01
   1.387477   1.404336e-01
   1.389078   1.414540e-01
   1.390678   1.424664e-01
   1.392278   1.434706e-01
   1.393879   1.444662e-01
   1.395479   1.454531e-01
   1.397079   1.464308e-01
   1.398680   1.473993e-01
   1.400280   1.483580e-01
   1.401880   1.493069e-01
   1.403481   1.502457e-01
   1.405081   1.511739e-01
   1.406681   1.520915e-01
   1.408282   1.529982e-01
   1.409882   1.538936e-01
   1.411482   1.547775e-01
   1.413083   1.556497e-01
   1.414683   1.565099e-01
   1.416283   1.573579e-01
   1.417884   1.581933e-01
   1.419484   1.590160e-01
   1.421084   1.598257e-01
   1.422685   1.606222e-01
   1.424285   1.614052e-01
   1.425885   1.621745e-01
   1.427485   1.629299e-01
   1.429086   1.636711e-01
   1.430686   1.643980e-01
   1.432286   1.651102e-01
   1.433887   1.658075e-01
   1.435487   1.664899e-01
   1.437087   1.671570e-01
   1.438688   1.678086e-01
   1.440288   1.684446e-01
   1.441888   1.690647e-01
   1.443489   1.696687e-01
   1.445089   1.702566e-01
   1.446689   1.708280e-01
   1.448290   1.713828e-01
   1.449890   1.719208e-01
   1.451490   1.724419e-01
   1.453091   1.729459e-01
   1.454691   1.734326e-01
   1.456291   1.739019e-01
   1.457892   1.743536e-01
   1.459492   1.747876e-01
   1.461092   1.752038e-01
   1.462693   1.756020e-01
   1.464293   1.759821e-01
   1.465893   1.763439e-01
   1.467493   1.766874e-01
   1.469094   1.770125e-01
   1.470694   1.773190e-01
   1.472294   1.776068e-01
   1.473895   1.778759e-01
   1.475495   1.781261e-01
   1.477095   1.783575e-01
   1.478696   1.785698e-01
   1.480296   1.787631e-01
   1.481896   1.789372e-01
   1.483497   1.790922e-01
   1.485097   1.792279e-01
   1.486697   1.793444e-01
   1.488298   1.794415e-01
   1.489898   1.795193e-01
   1.491498   1.795778e-01
   1.493099   1.796168e-01
   1.494699   1.796365e-01
   1.496299   1.796367e-01
   1.497900   1.796175e-01
   1.499500   1.795790e-01
   1.501100   1.795210e-01
   1.502701   1.794437e-01
   1.504301   1.793471e-01
   1.505901   1.792311e-01
   1.507502   1.790958e-01
