 Eloss (eV)  Int/Int(10Dq)
   1.027405   6.296923e-01
   1.029006   6.406576e-01
   1.030606   6.515321e-01
   1.032206   6.623049e-01
   1.033807   6.729649e-01
   1.035407   6.835011e-01
   1.037007   6.939022e-01
   1.038608   7.041573e-01
   1.040208   7.142551e-01
   1.041808   7.241847e-01
   1.043409   7.339350e-01
   1.045009   7.434953e-01
   1.046609   7.528546e-01
   1.048210   7.620024e-01
   1.049810   7.709280e-01
   1.051410   7.796212e-01
   1.053011   7.880717e-01
   1.054611   7.962696e-01
   1.056211   8.042052e-01
   1.057812   8.118689e-01
   1.059412   8.192515e-01
   1.061012   8.263439e-01
   1.062613   8.331377e-01
   1.064213   8.396243e-01
   1.065813   8.457959e-01
   1.067413   8.516446e-01
   1.069014   8.571633e-01
   1.070614   8.623449e-01
   1.072214   8.671830e-01
   1.073815   8.716715e-01
   1.075415   8.758045e-01
   1.077015   8.795770e-01
   1.078616   8.829840e-01
   1.080216   8.860212e-01
   1.081816   8.886847e-01
   1.083417   8.909710e-01
   1.085017   8.928772e-01
   1.086617   8.944009e-01
   1.088218   8.955401e-01
   1.089818   8.962933e-01
   1.091418   8.966594e-01
   1.093019   8.966382e-01
   1.094619   8.962295e-01
   1.096219   8.954339e-01
   1.097820   8.942525e-01
   1.099420   8.926867e-01
   1.101020   8.907387e-01
   1.102621   8.884108e-01
   1.104221   8.857062e-01
   1.105821   8.826282e-01
   1.107421   8.791809e-01
   1.109022   8.753686e-01
   1.110622   8.711963e-01
   1.112222   8.666692e-01
   1.113823   8.617931e-01
   1.115423   8.565742e-01
   1.117023   8.510190e-01
   1.118624   8.451344e-01
   1.120224   8.389280e-01
   1.121824   8.324072e-01
   1.123425   8.255803e-01
   1.125025   8.184555e-01
   1.126625   8.110417e-01
   1.128226   8.033477e-01
   1.129826   7.953829e-01
   1.131426   7.871568e-01
   1.133027   7.786791e-01
   1.134627   7.699600e-01
   1.136227   7.610094e-01
   1.137828   7.518380e-01
   1.139428   7.424561e-01
   1.141028   7.328744e-01
   1.142629   7.231039e-01
   1.144229   7.131553e-01
   1.145829   7.030397e-01
   1.147429   6.927681e-01
   1.149030   6.823516e-01
   1.150630   6.718013e-01
   1.152230   6.611284e-01
   1.153831   6.503438e-01
   1.155431   6.394588e-01
   1.157031   6.284843e-01
   1.158632   6.174312e-01
   1.160232   6.063104e-01
   1.161832   5.951327e-01
   1.163433   5.839086e-01
   1.165033   5.726487e-01
   1.166633   5.613632e-01
   1.168234   5.500623e-01
   1.169834   5.387561e-01
   1.171434   5.274542e-01
   1.173035   5.161663e-01
   1.174635   5.049017e-01
   1.176235   4.936696e-01
   1.177836   4.824787e-01
   1.179436   4.713378e-01
   1.181036   4.602552e-01
   1.182637   4.492389e-01
   1.184237   4.382969e-01
   1.185837   4.274366e-01
   1.187437   4.166653e-01
   1.189038   4.059899e-01
   1.190638   3.954171e-01
   1.192238   3.849533e-01
   1.193839   3.746044e-01
   1.195439   3.643762e-01
   1.197039   3.542741e-01
   1.198640   3.443033e-01
   1.200240   3.344685e-01
   1.201840   3.247743e-01
   1.203441   3.152247e-01
   1.205041   3.058238e-01
   1.206641   2.965750e-01
   1.208242   2.874816e-01
   1.209842   2.785467e-01
   1.211442   2.697728e-01
   1.213043   2.611624e-01
   1.214643   2.527175e-01
   1.216243   2.444401e-01
   1.217844   2.363316e-01
   1.219444   2.283934e-01
   1.221044   2.206264e-01
   1.222645   2.130315e-01
   1.224245   2.056092e-01
   1.225845   1.983597e-01
   1.227445   1.912831e-01
   1.229046   1.843793e-01
   1.230646   1.776478e-01
   1.232246   1.710882e-01
   1.233847   1.646996e-01
   1.235447   1.584810e-01
   1.237047   1.524313e-01
   1.238648   1.465493e-01
   1.240248   1.408333e-01
   1.241848   1.352817e-01
   1.243449   1.298929e-01
   1.245049   1.246648e-01
   1.246649   1.195955e-01
   1.248250   1.146827e-01
   1.249850   1.099242e-01
   1.251450   1.053177e-01
   1.253051   1.008606e-01
   1.254651   9.655032e-02
   1.256251   9.238435e-02
   1.257852   8.835994e-02
   1.259452   8.447432e-02
   1.261052   8.072467e-02
   1.262653   7.710813e-02
   1.264253   7.362179e-02
   1.265853   7.026271e-02
   1.267453   6.702791e-02
   1.269054   6.391441e-02
   1.270654   6.091920e-02
   1.272254   5.803927e-02
   1.273855   5.527159e-02
   1.275455   5.261315e-02
   1.277055   5.006093e-02
   1.278656   4.761194e-02
   1.280256   4.526318e-02
   1.281856   4.301170e-02
   1.283457   4.085455e-02
   1.285057   3.878882e-02
   1.286657   3.681163e-02
   1.288258   3.492013e-02
   1.289858   3.311150e-02
   1.291458   3.138298e-02
   1.293059   2.973185e-02
   1.294659   2.815541e-02
   1.296259   2.665104e-02
   1.297860   2.521615e-02
   1.299460   2.384820e-02
   1.301060   2.254472e-02
   1.302661   2.130327e-02
   1.304261   2.012149e-02
   1.305861   1.899705e-02
   1.307461   1.792770e-02
   1.309062   1.691123e-02
   1.310662   1.594551e-02
   1.312262   1.502843e-02
   1.313863   1.415798e-02
   1.315463   1.333218e-02
   1.317063   1.254912e-02
   1.318664   1.180695e-02
   1.320264   1.110388e-02
   1.321864   1.043816e-02
   1.323465   9.808109e-03
   1.325065   9.212108e-03
   1.326665   8.648585e-03
   1.328266   8.116026e-03
   1.329866   7.612969e-03
   1.331466   7.138008e-03
   1.333067   6.689787e-03
